Time (s),Voltage (V)
1.454400000000000137e-01,6.060280255375188885e-01
1.454799999999999982e-01,5.807904722154371147e-01
1.455200000000000105e-01,5.550755577209810498e-01
1.455599999999999949e-01,5.292022247585939088e-01
1.456000000000000072e-01,5.034728751556196702e-01
1.456399999999999917e-01,4.781678206471439152e-01
1.456800000000000039e-01,4.535411785546850649e-01
1.457199999999999884e-01,4.298183305089587902e-01
1.457600000000000007e-01,4.071949713410514815e-01
1.458000000000000129e-01,3.858376838250479612e-01
1.458399999999999974e-01,3.658858883454152999e-01
1.458800000000000097e-01,3.474549397433526754e-01
1.459199999999999942e-01,3.306400809558504572e-01
1.459600000000000064e-01,3.155209181653800821e-01
1.459999999999999909e-01,3.021660575677263538e-01
1.460400000000000031e-01,2.906375409111166541e-01
1.460799999999999876e-01,2.809947357843859406e-01
1.461199999999999999e-01,2.732973761041955774e-01
1.461600000000000121e-01,2.676075060513344872e-01
1.461999999999999966e-01,2.639901534584490062e-01
1.462400000000000089e-01,2.625126421189205028e-01
1.462799999999999934e-01,2.632425418125966532e-01
1.463200000000000056e-01,2.662443448310253813e-01
1.463599999999999901e-01,2.715750431911843621e-01
1.464000000000000024e-01,2.792788565664984790e-01
1.464399999999999868e-01,2.893814227918253823e-01
1.464799999999999991e-01,3.018838069639920296e-01
1.465200000000000113e-01,3.167567090130071761e-01
1.465599999999999958e-01,3.339352516666601045e-01
1.466000000000000081e-01,3.533147107171791812e-01
1.466399999999999926e-01,3.747475084209557217e-01
1.466800000000000048e-01,3.980417309158872374e-01
1.467199999999999893e-01,4.229613549927672689e-01
1.467600000000000016e-01,4.492282825612102792e-01
1.468000000000000138e-01,4.765261875120193058e-01
1.468399999999999983e-01,5.045060845809965500e-01
1.468800000000000106e-01,5.327934385344018642e-01
1.469199999999999950e-01,5.609965495826843007e-01
1.469600000000000073e-01,5.887158819498479190e-01
1.469999999999999918e-01,6.155539507919427500e-01
1.470400000000000040e-01,6.411253510161345481e-01
1.470799999999999885e-01,6.650665017258823308e-01
1.471200000000000008e-01,6.870446925166129315e-01
1.471600000000000130e-01,7.067660519385517981e-01
1.471999999999999975e-01,7.239821122034371115e-01
1.472400000000000098e-01,7.384947146329432499e-01
1.472799999999999943e-01,7.501590835145829361e-01
1.473200000000000065e-01,7.588849873482149677e-01
1.473599999999999910e-01,7.646360009140747982e-01
1.474000000000000032e-01,7.674269740150722052e-01
1.474399999999999877e-01,7.673198981384086181e-01
1.474800000000000000e-01,7.644184360735961636e-01
1.475200000000000122e-01,7.588614378313884856e-01
1.475599999999999967e-01,7.508158060462232219e-01
1.476000000000000090e-01,7.404690934890176823e-01
1.476399999999999935e-01,7.280222136028281499e-01
1.476800000000000057e-01,7.136826225287115077e-01
1.477199999999999902e-01,6.976582894984754146e-01
1.477600000000000025e-01,6.801527143769401373e-01
1.477999999999999869e-01,6.613611800779388705e-01
1.478399999999999992e-01,6.414683477818159396e-01
1.478800000000000114e-01,6.206472190139468159e-01
1.479199999999999959e-01,5.990594055402506113e-01
1.479600000000000082e-01,5.768565704257649918e-01
1.479999999999999927e-01,5.541828358390705755e-01
1.480400000000000049e-01,5.311778990007209877e-01
1.480799999999999894e-01,5.079805599722531095e-01
1.481200000000000017e-01,4.847323456830857635e-01
1.481599999999999862e-01,4.615809145305859729e-01
1.481999999999999984e-01,4.386829447785074998e-01
1.482400000000000106e-01,4.162062464443956888e-01
1.482799999999999951e-01,3.943308880314667086e-01
1.483200000000000074e-01,3.732491930981152173e-01
1.483599999999999919e-01,3.531645333872987513e-01
1.484000000000000041e-01,3.342889207552057207e-01
1.484399999999999886e-01,3.168394749728958848e-01
1.484800000000000009e-01,3.010339142493799192e-01
1.485200000000000131e-01,2.870852760111869406e-01
1.485599999999999976e-01,2.751961236222917329e-01
1.486000000000000099e-01,2.655525276635979925e-01
1.486399999999999944e-01,2.583181263592473353e-01
1.486800000000000066e-01,2.536285679982790975e-01
1.487199999999999911e-01,2.515866190617635501e-01
1.487600000000000033e-01,2.522581865516119182e-01
1.487999999999999878e-01,2.556694539802699673e-01
1.488400000000000001e-01,2.618052706583719469e-01
1.488800000000000123e-01,2.706088669461032548e-01
1.489199999999999968e-01,2.819828980262111817e-01
1.489600000000000091e-01,2.957917496605003138e-01
1.489999999999999936e-01,3.118649753435491223e-01
1.490400000000000058e-01,3.300016789532463912e-01
1.490799999999999903e-01,3.499756135375060584e-01
1.491200000000000025e-01,3.715407376437473985e-01
1.491599999999999870e-01,3.944369570852728213e-01
1.491999999999999993e-01,4.183957827776921823e-01
1.492400000000000115e-01,4.431456538155661429e-01
1.492799999999999960e-01,4.684167078924700300e-01
1.493200000000000083e-01,4.939448262386842425e-01
1.493599999999999928e-01,5.194748344888983071e-01
1.494000000000000050e-01,5.447628007991602850e-01
1.494399999999999895e-01,5.695774342973264348e-01
1.494800000000000018e-01,5.937006466852650099e-01
1.495199999999999863e-01,6.169273937830445087e-01
1.495599999999999985e-01,6.390649586687492389e-01
1.496000000000000107e-01,6.599318710625351470e-01
1.496399999999999952e-01,6.793566767228903513e-01
1.496800000000000075e-01,6.971767747325050557e-01
1.497199999999999920e-01,7.132375294562072199e-01
1.497600000000000042e-01,7.273918384097582956e-01
1.497999999999999887e-01,7.395002989441870067e-01
1.498400000000000010e-01,7.494320679849949540e-01
1.498800000000000132e-01,7.570664531787515417e-01
1.499199999999999977e-01,7.622952142621692850e-01
1.499600000000000100e-01,7.650254940950379501e-01
1.499999999999999944e-01,7.651832434137045835e-01
1.500400000000000067e-01,7.627169555688936287e-01
1.500799999999999912e-01,7.576014904702040864e-01
1.501200000000000034e-01,7.498417431916366560e-01
1.501599999999999879e-01,7.394759039258235189e-01
1.502000000000000002e-01,7.265780630335126888e-01
1.502400000000000124e-01,7.112599376843256049e-01
1.502799999999999969e-01,6.936715339326576801e-01
1.503200000000000092e-01,6.740006080281936152e-01
1.503599999999999937e-01,6.524708505482547105e-01
1.504000000000000059e-01,6.293387831587495818e-01
1.504399999999999904e-01,6.048894266354988281e-01
1.504800000000000026e-01,5.794308661808637018e-01
1.505199999999999871e-01,5.532879020615549814e-01
1.505599999999999994e-01,5.267950264563924234e-01
1.506000000000000116e-01,5.002890079183770489e-01
1.506399999999999961e-01,4.741013904954271552e-01
1.506800000000000084e-01,4.485512236357167004e-01
1.507199999999999929e-01,4.239383307949828872e-01
1.507600000000000051e-01,4.005373994339946897e-01
1.507999999999999896e-01,3.785931341071930856e-01
1.508400000000000019e-01,3.583166597871961789e-01
1.508799999999999863e-01,3.398832974384699557e-01
1.509199999999999986e-01,3.234317617769712494e-01
1.509600000000000108e-01,3.090647561899033113e-01
1.509999999999999953e-01,2.968508661953352945e-01
1.510400000000000076e-01,2.868275847994395944e-01
1.510799999999999921e-01,2.790052445690286986e-01
1.511200000000000043e-01,2.733715855654287319e-01
1.511599999999999888e-01,2.698966581470180204e-01
1.512000000000000011e-01,2.685377468261784806e-01
1.512400000000000133e-01,2.692440066581556768e-01
1.512799999999999978e-01,2.719605268013263744e-01
1.513200000000000101e-01,2.766315756472183529e-01
1.513599999999999945e-01,2.832028360389557964e-01
1.514000000000000068e-01,2.916225045055717557e-01
1.514399999999999913e-01,3.018412013993507781e-01
1.514800000000000035e-01,3.138107151442439124e-01
1.515199999999999880e-01,3.274816790823838475e-01
1.515600000000000003e-01,3.428003492788042617e-01
1.516000000000000125e-01,3.597047120374045615e-01
1.516399999999999970e-01,3.781201972447474358e-01
1.516800000000000093e-01,3.979553051736440805e-01
1.517199999999999938e-01,4.190974681218086473e-01
1.517600000000000060e-01,4.414094633164991621e-01
1.517999999999999905e-01,4.647266700326028732e-01
1.518400000000000027e-01,4.888554230568302184e-01
1.518799999999999872e-01,5.135726586858819775e-01
1.519199999999999995e-01,5.386269814437767423e-01
1.519600000000000117e-01,5.637412034130623306e-01
1.519999999999999962e-01,5.886163277513390968e-01
1.520400000000000085e-01,6.129368681069424785e-01
1.520799999999999930e-01,6.363773207424496814e-01
1.521200000000000052e-01,6.586095404413075949e-01
1.521599999999999897e-01,6.793107184234538076e-01
1.522000000000000020e-01,6.981716235232193757e-01
1.522399999999999864e-01,7.149047488904458625e-01
1.522799999999999987e-01,7.292520065570505805e-01
1.523200000000000109e-01,7.409916313875097860e-01
1.523599999999999954e-01,7.499439931506242107e-01
1.524000000000000077e-01,7.559760686454896073e-01
1.524399999999999922e-01,7.590043920251196008e-01
1.524800000000000044e-01,7.589963769978415042e-01
1.525199999999999889e-01,7.559699852439669687e-01
1.525600000000000012e-01,7.499917966807698733e-01
1.526000000000000134e-01,7.411736146380993873e-01
1.526399999999999979e-01,7.296678083001082449e-01
1.526800000000000102e-01,7.156616521326993885e-01
1.527199999999999946e-01,6.993709643505507945e-01
1.527600000000000069e-01,6.810333715483702921e-01
1.527999999999999914e-01,6.609015331872256649e-01
1.528400000000000036e-01,6.392366475080141219e-01
1.528799999999999881e-01,6.163025305281178978e-01
1.529200000000000004e-01,5.923605139659974261e-01
1.529600000000000126e-01,5.676653490361714960e-01
1.529999999999999971e-01,5.424622346065475220e-01
1.530400000000000094e-01,5.169850142872380871e-01
1.530799999999999939e-01,4.914555119972862651e-01
1.531200000000000061e-01,4.660839038496689124e-01
1.531599999999999906e-01,4.410699600108878848e-01
1.532000000000000028e-01,4.166049372811728713e-01
1.532399999999999873e-01,3.928738645867306811e-01
1.532799999999999996e-01,3.700579416113580766e-01
1.533200000000000118e-01,3.483367666803066087e-01
1.533599999999999963e-01,3.278901239561253789e-01
1.534000000000000086e-01,3.088990911666611439e-01
1.534399999999999931e-01,2.915462756019055468e-01
1.534800000000000053e-01,2.760150452292272072e-01
1.535199999999999898e-01,2.624876899833573085e-01
1.535600000000000021e-01,2.511425215457193660e-01
1.535999999999999865e-01,2.421499938881075120e-01
1.536399999999999988e-01,2.356679971137102814e-01
1.536800000000000110e-01,2.318365394786818245e-01
1.537199999999999955e-01,2.307720831569549935e-01
1.537600000000000078e-01,2.325618352173067227e-01
1.537999999999999923e-01,2.372583141530149320e-01
1.538400000000000045e-01,2.448745128516674474e-01
1.538799999999999890e-01,2.553799608757985617e-01
1.539200000000000013e-01,2.686979531694940193e-01
1.539600000000000135e-01,2.847041606581034445e-01
1.539999999999999980e-01,3.032267734316104191e-01
1.540400000000000102e-01,3.240482528228975645e-01
1.540799999999999947e-01,3.469086887987085088e-01
1.541200000000000070e-01,3.715106780933154496e-01
1.541599999999999915e-01,3.975255609331423412e-01
1.542000000000000037e-01,4.246007843505900659e-01
1.542399999999999882e-01,4.523681018726612435e-01
1.542800000000000005e-01,4.804522760585394070e-01
1.543200000000000127e-01,5.084799243869548846e-01
1.543599999999999972e-01,5.360881418307046342e-01
1.544000000000000095e-01,5.629325455251774635e-01
1.544399999999999940e-01,5.886944175906816401e-01
1.544800000000000062e-01,6.130866697194846671e-01
1.545199999999999907e-01,6.358584149621253623e-01
1.545600000000000029e-01,6.567980048263342141e-01
1.545999999999999874e-01,6.757344693197780972e-01
1.546399999999999997e-01,6.925373795369471619e-01
1.546800000000000119e-01,7.071152322984735061e-01
1.547199999999999964e-01,7.194125298151584635e-01
1.547600000000000087e-01,7.294057903616925076e-01
1.547999999999999932e-01,7.370987750991060405e-01
1.548400000000000054e-01,7.425172488627279632e-01
1.548799999999999899e-01,7.457036072505746072e-01
1.549200000000000021e-01,7.467116980482884081e-01
1.549599999999999866e-01,7.456021423126335534e-01
1.549999999999999989e-01,7.424384207400849256e-01
1.550400000000000111e-01,7.372839366513891379e-01
1.550799999999999956e-01,7.302002012171586731e-01
1.551200000000000079e-01,7.212462132490906619e-01
1.551599999999999924e-01,7.104790292088601911e-01
1.552000000000000046e-01,6.979554434316280753e-01
1.552399999999999891e-01,6.837346282309596512e-01
1.552800000000000014e-01,6.678815225292992208e-01
1.553200000000000136e-01,6.504707093769701576e-01
1.553599999999999981e-01,6.315904898768665010e-01
1.554000000000000103e-01,6.113468454267693142e-01
1.554399999999999948e-01,5.898669826454964182e-01
1.554800000000000071e-01,5.673021756542507843e-01
1.555199999999999916e-01,5.438296573218428520e-01
1.555600000000000038e-01,5.196533624973174170e-01
1.555999999999999883e-01,4.950033891828161670e-01
1.556400000000000006e-01,4.701341144438130892e-01
1.556800000000000128e-01,4.453209765850262847e-01
1.557199999999999973e-01,4.208560095120705835e-01
1.557600000000000096e-01,3.970422850675733306e-01
1.557999999999999940e-01,3.741874805715456054e-01
1.558400000000000063e-01,3.525968384036379244e-01
1.558799999999999908e-01,3.325658195223718527e-01
1.559200000000000030e-01,3.143727714443861343e-01
1.559599999999999875e-01,2.982719324648764880e-01
1.559999999999999998e-01,2.844870778339888551e-01
1.560400000000000120e-01,2.732060812340428302e-01
1.560799999999999965e-01,2.645766181608964485e-01
1.561200000000000088e-01,2.587031794252075967e-01
1.561599999999999933e-01,2.556454963143040549e-01
1.562000000000000055e-01,2.554184077879777526e-01
1.562399999999999900e-01,2.579931284338938258e-01
1.562800000000000022e-01,2.632998077790099645e-01
1.563199999999999867e-01,2.712312106994773098e-01
1.563599999999999990e-01,2.816472983959171228e-01
1.564000000000000112e-01,2.943804523677142626e-01
1.564399999999999957e-01,3.092410619071978006e-01
1.564800000000000080e-01,3.260231898339579493e-01
1.565199999999999925e-01,3.445100415572429076e-01
1.565600000000000047e-01,3.644789882164101158e-01
1.565999999999999892e-01,3.857059338602528142e-01
1.566400000000000015e-01,4.079688668773031046e-01
1.566800000000000137e-01,4.310504940613698599e-01
1.567199999999999982e-01,4.547399182448999544e-01
1.567600000000000104e-01,4.788333835965870033e-01
1.567999999999999949e-01,5.031341727026212851e-01
1.568400000000000072e-01,5.274517928995043903e-01
1.568799999999999917e-01,5.516006328937360648e-01
1.569200000000000039e-01,5.753983019880948291e-01
1.569599999999999884e-01,5.986638814805085307e-01
1.570000000000000007e-01,6.212163200986012823e-01
1.570400000000000129e-01,6.428731926618650450e-01
1.570799999999999974e-01,6.634500143926838067e-01
1.571200000000000097e-01,6.827602641275638540e-01
1.571599999999999941e-01,7.006162205390253916e-01
1.572000000000000064e-01,7.168306593766392565e-01
1.572399999999999909e-01,7.312194000853143860e-01
1.572800000000000031e-01,7.436046305738466256e-01
1.573199999999999876e-01,7.538188829889831410e-01
1.573599999999999999e-01,7.617094844793284025e-01
1.574000000000000121e-01,7.671432680688919925e-01
1.574399999999999966e-01,7.700113022695257436e-01
1.574800000000000089e-01,7.702333855834680998e-01
1.575199999999999934e-01,7.677620543969295719e-01
1.575600000000000056e-01,7.625858698890255472e-01
1.575999999999999901e-01,7.547317805585693762e-01
1.576400000000000023e-01,7.442664000755349063e-01
1.576799999999999868e-01,7.312960929574160440e-01
1.577199999999999991e-01,7.159658200506469061e-01
1.577600000000000113e-01,6.984567585703878034e-01
1.577999999999999958e-01,6.789827739316716126e-01
1.578400000000000081e-01,6.577858792191119131e-01
1.578799999999999926e-01,6.351308695404949134e-01
1.579200000000000048e-01,6.112993597560272274e-01
1.579599999999999893e-01,5.865834828184350869e-01
1.580000000000000016e-01,5.612795205675513710e-01
1.580400000000000138e-01,5.356817384774393842e-01
1.580799999999999983e-01,5.100766805946912452e-01
1.581200000000000105e-01,4.847381516296753179e-01
